"emp_no","first_name","last_name","gender","salary"
16234,"Jacopo","Basart","F",40000
16246,"Makato","Masaki","M",40000
16479,"Jixiang","Eiter","M",62446
16486,"Sanjay","Perin","M",57496
16487,"Arunas","Yemenis","M",73302
16490,"Muzhong","Thiria","M",85462
16491,"Emdad","Radwan","M",40000
16252,"Carrsten","Mattern","F",64982
16504,"Mong","Cromarty","F",40000
16266,"Mikhail","Sethi","M",57642
16510,"Mototsugu","Vecchio","M",40000
16272,"Shuho","Zeleznik","M",40000
16537,"Weidon","Seiwald","M",40000
16539,"Gretta","Fetvedt","M",40000
16274,"Sadun","Navazio","M",65521
16546,"Sangeeta","Lanphier","M",47819
16549,"Olivera","Thibadeau","M",60531
16551,"Sadegh","Ranon","M",82980
16556,"Mostafa","Hiltgen","M",53954
16567,"Hein","Senzako","M",40000
16570,"Uta","Matzen","F",46162
16580,"Masaru","Valiente","F",40000
16607,"Vishwani","Honglei","F",54558
16619,"Arvind","Boguraev","F",40000
16657,"Yongdong","Heyers","M",63463
16658,"Florian","Soicher","M",50917
16851,"Leon","Stasinski","M",51771
16672,"Georgi","Peris","M",55265
16674,"Duke","Takanami","M",40000
16679,"Domenick","Cummings","F",40000
16683,"Hatem","Ghandeharizadeh","F",60120
16716,"Ramachenga","Zumaque","F",54270
16719,"Sasan","Benantar","M",40000
16723,"Mohd","Randt","F",56932
16852,"Yefim","Fontet","F",48864
16729,"Kirk","Broomell","M",51318
16731,"Domenico","Versino","M",48868
16862,"JiYoung","Eppinger","M",40000
16864,"Candido","Gecsel","M",50361
16759,"Vojin","Masaki","M",40000
16869,"Yakkov","Huttel","M",40000
16871,"Munir","Stiles","M",55303
16875,"Nikolaos","Radhakrishnan","M",40000
16799,"Shigeichiro","Bamford","M",54405
16801,"Gila","Strooper","M",48932
16803,"Ziva","Rohrbach","M",50968
16880,"Honesty","Bresenham","M",40000
16806,"Sreekrishna","Dayana","M",72405
16808,"Kiyokazu","Katiyar","M",87215
16897,"Charlene","Ebeling","M",57244
16910,"Kazunori","Botman","M",57230
16919,"Tesuya","Yurov","F",40184
16921,"Evgueni","Yeung","M",71025
16954,"Akhilish","Apsitis","M",47943
17041,"Nishit","Montemayor","F",40492
17046,"Fay","Kornyak","F",44955
17048,"Christoph","Murthy","M",46913
17055,"Marin","Wixon","M",46654
17063,"Anoosh","Thiran","M",91391
17066,"Heping","Ruther","M",59260
17068,"Bodh","Gopalakrishnan","F",40000
17072,"Richara","Bala","M",40000
17076,"Gudjon","Hitomi","M",60092
17078,"Gill","Hinsberger","M",44442
17081,"Weiru","Murtafg","F",40846
16955,"Sangeeta","Marrakchi","M",74715
17089,"Rafail","Erman","F",67779
16969,"Sanjit","Braccini","F",49377
17098,"Xuedong","Gelosh","F",40000
17101,"Sandeepan","Compeau","M",40173
17102,"Radhika","Garnick","F",89793
17103,"Takahiro","Feldmann","M",48187
17120,"Yifei","Polupanov","M",40000
16986,"Hirochika","Gecseg","M",61653
17125,"Akhilish","Zweizig","M",40000
17126,"Matk","Schapire","F",40000
17143,"Ziyad","Munke","M",40000
17146,"Aemilian","Barbanera","F",65674
16988,"Xiong","Peron","M",47878
16993,"Hongzue","Dahlbom","M",57751
17158,"Danai","Vecchio","F",48426
17159,"Quingbo","Mitchem","F",56346
17160,"Shay","Montemayor","F",49824
17163,"Yurii","Papsdorf","M",47086
16999,"Bezalel","Sadowsky","F",40000
17012,"Valdiodio","Petereit","M",40000
17199,"Vasilis","Guardalben","M",40000
17215,"Junichi","Langford","M",47977
17018,"Berhard","Tasistro","F",40000
17024,"Ewing","Siepmann","F",58181
17412,"Leni","Vilarrasa","F",43480
17220,"Lorien","Panwar","F",45404
17222,"Leen","Muchinsky","M",54882
17235,"Ronnie","Rissanen","M",40000
17236,"Matk","Merro","F",75541
17245,"Neven","Milicia","F",81426
17260,"Abdulah","Famili","F",40000
17436,"Chirstian","Munawer","M",79815
17277,"Arnd","Hopewell","M",40000
17280,"Xuejia","Merle","F",69670
17285,"Mario","Weiland","F",55174
17294,"Shrikanth","Pietrzykowski","M",43785
17448,"Makato","Belinskaya","F",40728
17326,"Arumugam","Ramsay","F",40000
17327,"Yongmin","Gihr","M",50152
17329,"Shaunak","Tyugu","M",58239
17468,"Abdelghani","Irland","F",59122
17336,"Shigenori","Chaudhuri","M",71761
17339,"Fan","Mullainathan","F",58306
17340,"Yurii","Brookman","M",65863
17352,"Muneo","Katiyar","M",71029
17355,"Mingzeng","Weisert","F",40000
17470,"Genevieve","Lichtner","M",60901
17472,"Murthy","Verhoeff","M",40000
17384,"Youngkon","Nooteboom","M",55693
17387,"Shir","Serra","F",49554
17487,"Gully","Staudhammer","F",40000
17396,"Valeri","Henders","F",40000
17397,"Kenroku","Hardjono","F",40000
17489,"Karlis","Vigier","M",48368
17500,"Jinya","Bratsberg","M",44825
17505,"Gunilla","Moffat","F",63455
17512,"Frederique","Hofmeyr","F",40000
17586,"Lein","Halevi","F",40000
17520,"Shahab","Keohane","F",40000
17539,"Cathie","Uhrik","F",60576
17629,"Mostafa","Winter","M",70592
17544,"Kien","Marletta","M",53927
17647,"Vasilis","Swab","F",75896
17552,"Pradeep","Neiman","F",45663
17657,"Thanasis","Zucker","M",43935
17674,"Adib","Braccini","M",43044
17677,"Mingdong","Ramalingam","F",40000
17556,"Makato","Tsukuda","F",67047
17683,"Bernt","Henders","F",54891
17688,"Faiza","Cincotta","F",45880
17559,"Annemarie","Papastamatiou","M",53573
17696,"Feiyu","Kusalik","F",40000
17699,"Radhia","Heping","F",48618
17573,"Berthier","Deverell","M",77659
17704,"Vatsa","Broomell","F",40000
17705,"Toshimo","Mellouli","M",50346
17711,"Owen","Katiyar","F",49277
17716,"Josyula","Vitiello","M",40000
17728,"Tsuneo","Lienhardt","M",57162
17576,"Behnaam","Krybus","M",40000
17582,"Kauko","Spieker","M",44397
17742,"Tru","Cappelletti","M",52300
17584,"Emdad","Coorg","F",40000
17778,"Chirstian","Matzov","M",40000
17745,"Hatem","Schreiter","M",40000
17791,"Matt","Stifter","F",46451
17798,"Guangming","Suessmith","M",83096
17973,"Sanjit","Beidas","M",51947
17807,"Jianhua","Glowinski","M",40000
17986,"Oguz","Angelopoulos","M",77587
17815,"Shuji","Wissmann","M",40000
17995,"Oldrich","Vickson","F",40000
18006,"Vidya","Hanabata","F",108512
18013,"Jiong","Shanbhogue","F",40000
18016,"Somnath","Kaminger","M",50136
18018,"Sasan","Schrooten","M",70282
18020,"Adhemar","Pelz","F",40000
18030,"Jasminko","Brookner","F",55277
18065,"Chriss","Wroclawski","M",52601
18075,"Lein","Goodrum","M",44780
18080,"Satyanarayana","Rosar","F",40000
18099,"Kazuhiko","Fendler","M",48187
18108,"Sanjai","Genin","M",76712
18123,"Kristinn","Hitomi","M",40000
18130,"Claudi","Cairo","M",40000
18134,"Ult","Pesch","M",70424
18138,"Moni","Baezner","M",62786
18155,"Dayanand","Danlos","M",40000
17816,"Toshimo","Kenevan","M",74497
17834,"Zhilian","Fiutem","M",40000
18181,"Gregory","Beerel","F",50366
18208,"Demin","Irland","M",70916
18210,"Mabo","Radhakrishnan","M",40000
18212,"Constantino","Journel","F",40000
17840,"Tonny","Sherertz","M",66948
17841,"Hilary","Ramaiah","F",40000
18223,"Gully","Mitchem","M",48598
17849,"Mandell","Varker","F",40000
18237,"Limsoon","Tramer","M",40592
17869,"Xiaocheng","Prochazka","F",40000
18242,"Shichao","Demian","F",62461
18251,"Alair","Panangaden","M",58297
18261,"Shridhar","Baak","M",40000
18274,"Yefim","Karnin","F",63753
17871,"Ebbe","Hedayat","M",48561
18297,"Guther","Nastansky","M",56421
17874,"Rutger","Minakawa","M",75424
17891,"Isaac","Luiz","M",44505
18310,"Ioana","Dalton","F",41095
18316,"Hongzue","Msuda","F",54186
18322,"Tonia","Lueh","M",40000
18323,"Oddvar","Tiemann","F",40000
17900,"Sakthirel","Belinskaya","M",40000
17907,"Kotesh","Bernini","M",69291
17916,"Sukumar","Morrin","M",65572
18333,"Munehiro","Plesums","M",40520
17925,"Adamantios","Baezner","F",47958
18375,"Gian","Debuse","M",41562
18376,"Wayne","Stranks","M",50047
18511,"Pascal","Marzano","M",40000
18382,"Remko","Mattern","F",57540
18393,"Wuxu","Aseltine","M",40205
18401,"Vidya","Itzfeldt","M",59818
18402,"Bernice","Ritzmann","F",45396
18427,"Kiyomitsu","Qiwen","F",65998
18438,"Chiradeep","Iacovou","M",41898
18443,"Florina","Swick","M",69107
18532,"Joydip","Onuegbe","M",52115
18448,"Rosine","Bazelow","M",44353
18450,"Takahito","Hoppenstand","M",59963
18454,"Eric","Anido","M",64815
18459,"Shuzo","Kavanagh","F",40000
18468,"Kirk","Cunliffe","F",40000
18542,"Tiina","Anido","M",48606
18478,"Mitsuyuki","Stranks","M",40000
18547,"Gladys","Sankaranarayanan","M",40000
18571,"Xinglin","Flowers","M",70621
18503,"Mechthild","Marletta","M",66668
18573,"Zongyan","Baca","F",88101
18580,"Mabo","Bamford","M",40000
18701,"Mori","Ratnakar","F",58282
18706,"Debaprosad","Schicker","M",47897
18581,"Mitsuyuki","Ranai","F",99867
18663,"Rafols","Sridhar","F",62505
18725,"Cullen","Marchegay","F",48904
18728,"Tzvetan","Luft","F",42857
18770,"Fei","Yurek","M",55686
18771,"Domenick","Haraldson","F",51637
18775,"Shay","Akazan","M",62152
18784,"Pohua","Hempstead","F",48213
18786,"Guozhong","Veevers","M",40000
18789,"Reinhold","Domenig","F",61935
18790,"Florina","Rahier","F",41481
18799,"Kshitij","Lunn","M",42095
18806,"Akhilish","Petereit","M",59955
18809,"Laurentiu","Munoz","M",63500
18811,"Cheong","Oxenboll","F",59977
18664,"Itzchak","Akaboshi","F",55929
18666,"Hitofumi","Baja","M",69504
18671,"Shan","Nastansky","M",55188
18817,"Kristin","Xiaoshan","M",40000
18833,"Roded","Majewski","M",46611
18673,"Ohad","Orlowski","M",40000
18835,"Uwe","Lieblein","M",40000
18679,"Roded","Lambe","F",80953
18888,"Sajjan","Stassinopoulos","F",40562
18866,"Fumiyo","Hettesheimer","M",56470
18890,"Pasqua","Litecky","F",43372
18919,"Remco","Stille","F",63564
19076,"Hein","Ferretti","M",40000
18921,"Maren","Radwan","M",73112
18927,"Muneo","Msuda","M",40000
19089,"Badri","Ellozy","M",64741
19109,"Jenwei","Denis","M",46911
18933,"Barun","Panienski","F",47862
19114,"Jayson","Pietracaprina","F",71920
19120,"Giri","Qiwen","F",49416
18943,"Anneli","Rando","F",54916
19129,"Bowen","Jiafu","F",40000
19134,"Seongbin","Bakhtari","M",89672
18946,"Gio","Warwick","M",40000
19147,"Chaitali","Bennis","M",76197
18955,"Ziya","Flexer","F",60604
19151,"Jeanne","Peral","M",40000
19154,"Inderjeet","Denna","M",40000
19160,"Tetsurou","Jervis","F",72108
19162,"Chinho","Fadgyas","M",40000
18979,"Girolamo","Fujisawa","M",76060
19192,"Yinlin","Schusler","M",56767
19201,"Arto","Sommen","M",85848
19205,"Moto","Sinitsyn","F",93690
19206,"Wanqing","Pellegrinelli","F",71889
19209,"Berhard","Encarnacion","M",40000
18980,"Weiye","Kawashimo","F",56699
18986,"Pintsang","Babu","M",55714
18989,"Goh","Quittner","M",53559
18994,"Leszek","Mitsuhashi","M",69135
19244,"Guenter","Vitiello","M",51173
19249,"Saniya","Iivonen","M",40000
19006,"Martina","Hempstead","F",40000
19012,"Gal","Panangaden","M",56894
19014,"Jiafu","Danecki","F",49781
19256,"Rosita","Riexinger","M",40000
19027,"Ferdinand","Nanard","M",46182
19259,"Anoosh","Pelc","F",47060
19268,"Adit","Papastamatiou","M",40000
19029,"Khosrow","Jiang","M",40000
19031,"Rosella","Pollock","F",86266
19035,"Fuqing","Bellone","F",45728
19294,"IEEE","Schoegge","M",40000
19036,"Sampalli","Vesna","M",61331
19037,"Lucien","Bernardeschi","M",40000
19310,"Bouchung","Guerreiro","M",55989
19042,"Rosita","Levergood","F",40000
19318,"Xianlong","Halevi","F",55717
19328,"Yannik","Smeets","F",40000
19329,"Alair","Marletta","F",48046
19332,"Changho","Khamsi","F",66487
19333,"Sanjeeva","Schrooten","F",44724
19335,"Susanta","Khalid","F",40000
19353,"Mayumi","Schaar","M",58474
19356,"Masato","Prenel","F",51642
19381,"Xiahua","Holburn","F",82438
19393,"Boaz","Back","F",52070
19394,"Charmane","Bahl","M",70830
19397,"Arnd","Diderrich","F",46492
19406,"Sakthirel","Lindenbaum","F",49576
19419,"Palash","Bernardeschi","F",52164
19422,"Florian","Budinsky","F",48435
19425,"Xuejia","Pettey","M",53627
19048,"Nikolaus","Radhakrishnan","F",64540
19453,"Baoqiu","Buescher","M",40000
19454,"Taisook","Hutter","F",40000
19049,"Breannda","Picht","M",40000
19051,"Marek","Cappello","M",70956
19467,"Mitchel","Ecklund","M",40000
19621,"Radhakrishnan","Albarhamtoshy","M",40000
19487,"Huiqun","Cannane","M",64256
19488,"Maris","Perly","M",45504
19493,"Caolyn","Tramer","F",59120
19501,"Kokou","Baranowski","M",72030
19503,"Jaana","Papsdorf","M",43939
19511,"Jamaludin","Fujisaki","F",69281
19515,"Keiichiro","Gurbaxani","F",79297
19624,"Younwoo","Wolniewicz","F",49259
19518,"Genta","Vieri","F",48762
19629,"Stepehn","Matzke","M",81751
19633,"Tayeb","Nourani","F",40000
19543,"Chaitali","Perl","M",55814
19546,"Kwan","Penz","M",40000
19634,"Phuoc","Etalle","F",50862
19637,"Dipayan","Papastamatiou","M",45831
19639,"Sibyl","Terlouw","M",40000
19565,"Zito","Riesenhuber","M",40000
19640,"Tonny","Francisci","M",71369
19580,"Stein","Tagansky","M",82037
19644,"Jackson","Isaac","M",53423
19583,"Edwin","Veccia","M",64800
19586,"Hirochika","Minakawa","F",40000
19653,"Gay","Crooks","M",40000
19602,"Sandeepan","Olivero","M",51525
19661,"Sangeeta","Speckmann","F",40000
19612,"Chenxi","Erdmenger","M",83131
19616,"Niranjan","Uchoa","M",45859
19617,"Mircea","Landherr","M",43394
19663,"Sverrir","Navazio","M",74026
19665,"Khalid","Zielinski","F",63601
19667,"Munenori","Matzel","F",52876
19669,"Shem","Honiden","F",68024
19674,"Mart","Varley","F",40000
19675,"Isamu","Herath","M",90306
19678,"Xiping","Plotkin","M",40000
19708,"Ortrud","Biros","M",49169
19814,"Subhrajyoti","Rosaz","F",40000
19826,"Fox","Christ","M",53382
19709,"Xiaopeng","Asmuth","M",62904
19828,"Dannz","Maliniak","M",48504
19712,"Kristine","Litzler","M",40000
19839,"Tadahiro","Hempstead","F",40424
19841,"Adil","Straney","M",49999
19843,"Mohamadou","Peir","M",84534
19720,"Kwangyoen","Maksimenko","M",40000
19849,"Weicheng","Serre","M",69889
19723,"Xuejun","Magalhaes","F",54056
19724,"Visit","Hasham","F",69399
19874,"Xuejia","Kuzuoka","M",98732
19728,"Candido","Ramsey","F",78721
19882,"Thanasis","Demri","F",40000
19737,"Harngdar","Cools","F",86017
19901,"Tsvetan","Stasinski","F",40000
19904,"Mototsugu","Rosenbaum","F",44347
19738,"Giri","Sury","M",74083
19744,"Aleksander","Skafidas","F",59739
19758,"Rildo","Birdsall","M",40000
19933,"Taizo","Bharadwaj","F",42732
19940,"Reinhard","Einsfeld","M",50833
19943,"Shimshon","Schoegge","F",57412
19766,"Saeed","Munke","F",52681
19946,"Owen","Levasseur","M",54941
19950,"Jaroslava","Kusakari","M",40000
19955,"IEEE","Conry","M",65157
19771,"Aral","Katalagarianos","F",89448
19777,"Halsur","Ferretti","M",63089
19975,"Mabry","Geffroy","M",40000
19791,"Kankanahalli","Azulay","M",45827
19982,"Khatoun","Baba","F",40000
19984,"Zhonghui","Taubenfeld","M",63176
19804,"Tamiya","Benzmuller","M",53435
20181,"Thodoros","Wegerle","M",87295
19996,"Berni","Chinen","M",56085
20006,"Geoff","Birnbaum","F",60279
20013,"Jaewoo","Lanphier","F",40000
20022,"Felicidad","Bellone","M",43670
20024,"Martine","Kambil","M",62352
20037,"Tse","VanScheik","M",40000
20039,"Udo","Harbusch","F",60465
20042,"Margareta","Munck","F",75326
20043,"Chikara","Adachi","M",53571
20055,"Hairong","Swiss","M",40000
20186,"Jianhua","Narahari","M",57321
20059,"Pranay","Panwar","M",40000
20060,"Chrisa","Attimonelli","F",40000
20063,"Guttorm","Carrere","F",52629
20189,"Mark","Nanard","M",40797
20065,"Mana","Onuegbe","F",51604
20068,"Masali","Rouquie","M",40000
20069,"Guenter","Huhdanpaa","F",40000
20218,"Ioana","Gihr","M",40000
20075,"Mikhail","Oberman","F",43803
20091,"Janalee","Bach","M",40000
20117,"Yoshimitsu","Hanabata","M",56609
20119,"Josyula","Shigei","M",51975
20121,"Oldrich","Bazelow","M",42115
20222,"Baziley","Rettelbach","M",48534
20245,"Halsur","Fujisawa","F",53786
20148,"Ibibia","Polupanov","M",76785
20159,"Isamu","Valiente","F",41110
20169,"Gil","Zuberek","M",55381
20251,"Cristinel","Unno","M",40000
20170,"Emdad","Himler","M",85953
20171,"Kazuhira","Murtha","M",57586
20259,"Yannik","Bratten","F",48386
20265,"Amalendu","Willoner","M",53518
20266,"Ekawit","Kakkad","M",85168
20284,"Monique","Parascandalo","F",40000
20305,"Gou","Birnbaum","F",106332
20367,"Bernt","Takanami","M",40000
20368,"Denis","Samarati","F",40000
20316,"Kellie","Krybus","M",40000
20392,"Terresa","Sidje","M",56391
20402,"Szabolcs","Shrader","M",42237
20325,"Katsuyuki","England","M",69040
20403,"Rildo","Reinhard","M",40000
20407,"Pranas","Genther","F",53687
20408,"Debatosh","Smailagic","M",40000
20425,"True","Schapiro","F",40000
20435,"Oguz","Homond","M",71488
20436,"Rasiah","Kavraki","M",69600
20450,"Abdelwaheb","Binkley","M",41934
20454,"Nidapan","Gunderson","M",40000
20456,"Sigeru","Highland","F",46657
20489,"Boguslaw","Garrabrants","M",47269
20490,"Soenke","Douceur","M",40410
20494,"Lucien","Pagter","M",82543
20498,"Suvo","Gini","M",40000
20528,"Dines","Bednarek","F",54377
20530,"Nevio","Katiyar","M",61897
20534,"Rosita","Kalloufi","M",47183
20334,"Miquel","Frijda","F",42423
20545,"Woody","Chaudhury","M",73867
20336,"Magy","Wolniewicz","F",73502
20339,"Masami","Jumpertz","F",40000
20346,"Jeong","Antonakopoulos","M",40000
20358,"Arve","Peir","M",64948
20751,"Nitsan","Zyda","F",49983
20548,"Edwin","Bugrara","M",47132
20550,"Koichi","Kabayashi","M",40000
20755,"Jungsoon","Szilard","F",40000
20558,"Toong","Panangaden","M",40000
20757,"Ingemar","Taubman","M",40000
20765,"Steve","Viele","F",45556
20766,"Chenyi","Conry","M",40000
20585,"Bernd","Butterworth","M",70715
20586,"Akeel","Clouatre","F",67653
20793,"Pranav","Luft","M",40220
20602,"Martins","Dratva","M",53455
20606,"Marjo","Speer","F",40000
20794,"Shaz","Rathonyi","M",70498
20813,"Srinidhi","Sinicrope","F",107655
20621,"Arumugam","Navazio","F",66479
20624,"Xiong","Nanard","M",42597
20820,"Otilia","DeMori","M",70573
20625,"Uno","Cusworth","F",40000
20626,"Hercules","Varman","F",40000
20631,"Masaki","Heiserman","M",40000
20828,"Brewster","Sewelson","F",76056
20635,"Fumino","Baja","F",52035
20636,"Hsiangchu","Collavizza","F",40000
20836,"Jingling","Alameldin","M",84293
20857,"Jinxi","Werthner","M",40000
20651,"Alexius","Vickson","M",49811
20860,"Szabolcs","Michaels","F",40000
20666,"Shushma","Linares","M",40000
20881,"Duangkaew","Hainaut","M",41062
20674,"Maria","Avouris","M",54297
20693,"Yefim","Flasterstein","M",40000
20903,"Yagil","Kemmerer","F",51887
20708,"Aemilian","Arlazarov","F",63353
20716,"Nikolaos","Basart","F",40000
20923,"Menkae","Miara","M",80332
20728,"Billie","Sessa","M",98529
20929,"Along","Hebden","M",40000
20958,"Ashish","Eiron","F",55761
20964,"Clyde","Erez","F",85572
21109,"Lech","Chenoweth","F",56522
21110,"Shaowei","Solares","M",88140
20965,"Tadanori","Bahl","F",40000
20968,"Nimmagadda","Rijsenbrij","F",40063
21127,"Ziyad","Coorg","M",65549
20974,"Hisao","Yavatkar","M",80291
21133,"Carrsten","Brizzi","M",80323
21138,"Niteen","Haraldson","F",60656
20979,"Pradeep","Kumaresan","M",86006
21143,"Mayumi","Hennings","M",82365
20987,"Domenick","Rabejac","F",72003
21157,"Jouko","Demos","F",40000
21161,"Irena","Moffat","M",40000
21165,"Mingdong","Pfau","M",57958
21171,"Emdad","Bressoud","M",43859
21007,"Christfried","Junet","F",63979
21192,"Sajjad","Krohm","M",40000
21011,"Demin","Zedlitz","M",46023
21019,"Oksana","Brodie","F",60171
21206,"Krisda","Walstra","M",65765
21210,"Yechiam","Gelosh","F",40000
21214,"Weiru","Angelov","F",56646
21037,"Kensei","Casley","M",40000
21229,"Vasilis","Collavizza","F",40000
21239,"Krister","Chinin","M",49269
21044,"Mack","Rajala","M",40433
21251,"Fatemeh","Riexinger","M",55174
21255,"Jaewon","Baba","M",40000
21054,"Saeko","Sichman","M",52658
21275,"Waiman","Suppi","M",40000
21078,"Shaw","Bolotov","F",54258
21092,"Chikara","Montresor","F",40000
21479,"Jeane","Kuszyk","F",42045
